QuestionId,SubjectId
21350,"[3, 32, 37, 219]"
7114,"[3, 32, 37, 221]"
18656,"[3, 32, 37, 219]"
26421,"[3, 32, 37, 219]"
4360,"[3, 32, 37, 221]"
272,"[3, 32, 37, 221]"
12150,"[3, 32, 39, 227]"
12025,"[3, 32, 37, 219]"
4624,"[3, 32, 40, 245]"
7104,"[3, 32, 40, 246]"
26897,"[3, 71, 75, 178]"
5001,"[3, 32, 40, 245]"
25708,"[3, 32, 40, 245]"
13476,"[3, 32, 40, 245]"
2103,"[3, 32, 40, 245]"
5286,"[3, 71, 100, 189]"
8655,"[3, 32, 33, 40, 144, 245]"
6460,"[3, 71, 75, 178]"
3735,"[3, 32, 37, 221]"
9897,"[3, 32, 37, 221]"
19946,"[3, 32, 37, 221]"
18594,"[3, 32, 37, 221]"
3640,"[3, 32, 37, 221]"
16766,"[3, 32, 37, 221]"
18680,"[3, 32, 37, 221]"
12166,"[3, 32, 37, 221]"
20835,"[3, 32, 37, 221]"
5093,"[3, 32, 37, 221]"
18901,"[3, 71, 75, 178]"
9077,"[3, 71, 75, 178]"
12356,"[3, 71, 75, 178]"
24368,"[3, 71, 75, 178]"
20924,"[3, 71, 75, 178]"
4174,"[3, 71, 75, 86, 178]"
24865,"[3, 71, 75, 86, 178]"
27415,"[3, 71, 75, 178]"
6717,"[3, 71, 178, 179]"
16812,"[3, 71, 178, 179]"
14121,"[3, 101, 102, 338]"
12042,"[3, 101, 102, 338]"
21312,"[3, 101, 102, 338]"
19812,"[3, 101, 102, 338]"
6680,"[3, 101, 102, 338]"
19162,"[3, 101, 102, 338]"
21951,"[3, 101, 102, 338]"
26461,"[3, 101, 102, 338]"
1972,"[3, 101, 102, 338]"
2029,"[3, 101, 102, 338]"
6704,"[3, 32, 141, 216]"
23646,"[3, 32, 141, 216]"
16943,"[3, 32, 141, 216]"
2667,"[3, 32, 141, 216]"
10259,"[3, 32, 141, 216]"
5445,"[3, 32, 141, 216]"
18766,"[3, 32, 141, 216]"
22226,"[3, 32, 141, 216]"
19547,"[3, 32, 141, 216]"
7254,"[3, 32, 141, 216]"
13562,"[3, 32, 144, 203]"
16682,"[3, 32, 144, 203]"
22986,"[3, 32, 144, 203]"
22860,"[3, 32, 144, 203]"
2927,"[3, 32, 144, 203]"
6407,"[3, 32, 144, 203]"
13583,"[3, 32, 144, 203]"
24280,"[3, 32, 144, 203]"
16667,"[3, 32, 144, 203]"
5267,"[3, 32, 144, 203]"
15141,"[3, 32, 144, 203]"
14142,"[3, 32, 144, 202]"
3620,"[3, 32, 144, 202]"
3081,"[3, 32, 144, 202]"
23068,"[3, 32, 144, 202]"
12694,"[3, 32, 144, 202]"
6601,"[3, 32, 144, 202]"
3339,"[3, 32, 144, 202]"
11845,"[3, 32, 144, 202]"
25112,"[3, 32, 144, 202]"
17954,"[3, 32, 144, 202]"
6621,"[3, 32, 144, 202]"
5423,"[3, 32, 144, 202]"
5335,"[3, 32, 144, 202]"
23215,"[3, 32, 144, 202]"
24778,"[3, 32, 144, 202]"
6596,"[3, 32, 144, 202]"
20698,"[3, 32, 144, 202]"
5003,"[3, 32, 144, 202]"
19667,"[3, 32, 144, 202]"
15125,"[3, 32, 144, 202]"
23292,"[3, 32, 144, 202]"
21977,"[3, 32, 144, 202]"
4838,"[3, 32, 144, 202]"
18067,"[3, 32, 144, 202]"
22807,"[3, 32, 144, 202]"
2885,"[3, 32, 144, 202]"
237,"[3, 32, 144, 202]"
4597,"[3, 32, 144, 202]"
27181,"[3, 32, 144, 202]"
18304,"[3, 32, 144, 202]"
5536,"[3, 32, 144, 202]"
3103,"[3, 32, 144, 202]"
10329,"[3, 32, 144, 202]"
9733,"[3, 32, 37, 220]"
15964,"[3, 32, 37, 220]"
12347,"[3, 32, 144, 202]"
4551,"[3, 32, 37, 220]"
1563,"[3, 32, 37, 220]"
24073,"[3, 32, 37, 220]"
10582,"[3, 32, 37, 220]"
22829,"[3, 32, 37, 220]"
6416,"[3, 32, 37, 220]"
5045,"[3, 32, 144, 202]"
16366,"[3, 32, 37, 220]"
24724,"[3, 32, 144, 203]"
12430,"[3, 32, 144, 203]"
9029,"[3, 32, 144, 203]"
4365,"[3, 32, 144, 203]"
6952,"[3, 32, 144, 203]"
18178,"[3, 32, 144, 203]"
3942,"[3, 32, 144, 203]"
3155,"[3, 32, 144, 203]"
22130,"[3, 32, 144, 203]"
7156,"[3, 32, 144, 203]"
18015,"[3, 32, 144, 203]"
670,"[3, 32, 144, 203]"
25048,"[3, 32, 144, 203]"
20350,"[3, 32, 144, 203]"
3375,"[3, 32, 144, 203]"
19160,"[3, 32, 144, 203]"
3837,"[3, 32, 144, 203]"
8852,"[3, 32, 144, 206]"
18944,"[3, 32, 144, 206]"
2443,"[3, 32, 144, 205]"
5227,"[3, 32, 144, 205]"
2303,"[3, 32, 144, 206]"
14850,"[3, 32, 144, 206]"
7931,"[3, 32, 144, 206]"
24906,"[3, 32, 144, 205]"
9744,"[3, 32, 144, 206]"
26345,"[3, 32, 144, 205]"
24801,"[3, 32, 144, 206]"
27195,"[3, 32, 144, 205]"
25234,"[3, 32, 144, 206]"
18350,"[3, 32, 144, 206]"
14773,"[3, 32, 144, 205]"
6232,"[3, 32, 144, 202]"
9532,"[3, 32, 144, 203]"
14747,"[3, 32, 141, 216]"
20801,"[3, 32, 141, 216]"
7643,"[3, 32, 144, 203]"
13749,"[3, 32, 141, 216]"
3600,"[3, 32, 144, 203]"
15159,"[3, 32, 144, 202]"
18454,"[3, 32, 144, 203]"
25776,"[3, 32, 144, 203]"
7942,"[3, 32, 144, 203]"
13860,"[3, 32, 144, 203]"
4898,"[3, 32, 144, 203]"
16239,"[3, 32, 144, 203]"
1973,"[3, 32, 144, 205]"
23703,"[3, 32, 144, 203]"
16463,"[3, 32, 144, 203]"
24493,"[3, 32, 144, 202]"
15320,"[3, 32, 144, 203]"
401,"[3, 32, 144, 204]"
8095,"[3, 32, 144, 204]"
9683,"[3, 32, 144, 204]"
24033,"[3, 32, 144, 204]"
23912,"[3, 32, 144, 204]"
5186,"[3, 32, 144, 204]"
8946,"[3, 32, 144, 204]"
4043,"[3, 32, 144, 204]"
11369,"[3, 32, 144, 204]"
16497,"[3, 32, 144, 204]"
4087,"[3, 32, 144, 204]"
9703,"[3, 32, 144, 204]"
11656,"[3, 32, 144, 202]"
482,"[3, 32, 144, 202]"
9687,"[3, 32, 144, 202]"
19968,"[3, 32, 144, 202]"
12292,"[3, 32, 144, 202]"
23571,"[3, 32, 144, 202]"
16005,"[3, 32, 144, 202]"
9739,"[3, 32, 144, 202]"
18411,"[3, 32, 144, 202]"
17492,"[3, 32, 144, 202]"
5382,"[3, 32, 144, 202]"
665,"[3, 32, 144, 202]"
19763,"[3, 32, 144, 202]"
939,"[3, 32, 144, 202]"
5425,"[3, 32, 144, 202]"
27046,"[3, 32, 144, 202]"
23724,"[3, 32, 144, 202]"
16395,"[3, 32, 144, 202]"
13027,"[3, 32, 144, 202]"
16231,"[3, 32, 144, 202]"
19825,"[3, 32, 42, 210]"
4779,"[3, 32, 42, 211]"
18277,"[3, 32, 42, 210]"
19049,"[3, 32, 42, 211]"
1530,"[3, 32, 42, 211]"
12296,"[3, 32, 42, 211]"
14953,"[3, 32, 42, 210]"
5871,"[3, 32, 42, 211]"
22397,"[3, 32, 42, 211]"
18123,"[3, 32, 42, 211]"
4877,"[3, 32, 141, 213]"
20184,"[3, 32, 141, 213]"
20629,"[3, 32, 141, 213]"
19030,"[3, 32, 141, 213]"
1066,"[3, 32, 141, 213]"
11473,"[3, 32, 141, 213]"
16082,"[3, 32, 141, 213]"
1497,"[3, 32, 141, 213]"
13380,"[3, 32, 141, 213]"
13660,"[3, 32, 141, 213]"
19884,"[3, 32, 144, 1676]"
743,"[3, 32, 144, 1676]"
3334,"[3, 32, 144, 1676]"
18550,"[3, 32, 144, 1676]"
15437,"[3, 32, 144, 1676]"
21083,"[3, 32, 144, 1676]"
11981,"[3, 32, 144, 1676]"
10631,"[3, 32, 144, 1676]"
11601,"[3, 32, 144, 1676]"
20623,"[3, 32, 144, 1676]"
5505,"[3, 32, 144, 202]"
18530,"[3, 49, 61, 171]"
2397,"[3, 32, 37, 220]"
1626,"[3, 49, 61, 171]"
2165,"[3, 32, 144, 202]"
6339,"[3, 32, 144, 202]"
7483,"[3, 32, 144, 202]"
18975,"[3, 32, 144, 202]"
5230,"[3, 32, 144, 202]"
12317,"[3, 32, 144, 202]"
19575,"[3, 32, 144, 202]"
9898,"[3, 32, 144, 202]"
10944,"[3, 32, 144, 202]"
21173,"[3, 32, 144, 202]"
3076,"[3, 32, 144, 202]"
15187,"[3, 32, 144, 202]"
950,"[3, 32, 144, 202]"
16351,"[3, 32, 144, 202]"
6003,"[3, 32, 144, 202]"
13206,"[3, 32, 144, 202]"
21659,"[3, 32, 144, 202]"
1078,"[3, 32, 144, 202]"
8867,"[3, 32, 144, 202]"
8291,"[3, 32, 144, 202]"
1846,"[3, 32, 141, 213]"
10417,"[3, 32, 141, 213]"
10079,"[3, 32, 141, 213]"
26554,"[3, 32, 141, 213]"
5850,"[3, 32, 141, 213]"
19180,"[3, 32, 141, 213]"
771,"[3, 32, 141, 213]"
12621,"[3, 32, 141, 213]"
3466,"[3, 32, 141, 213]"
20882,"[3, 32, 141, 213]"
24733,"[3, 32, 42, 211]"
6475,"[3, 32, 42, 211]"
9305,"[3, 32, 42, 211]"
11739,"[3, 32, 42, 211]"
15504,"[3, 32, 42, 211]"
5973,"[3, 32, 42, 211]"
9392,"[3, 32, 42, 211]"
15873,"[3, 32, 42, 211]"
25122,"[3, 32, 42, 211]"
2709,"[3, 32, 42, 211]"
18563,"[3, 32, 144, 203]"
9756,"[3, 32, 144, 203]"
11785,"[3, 32, 144, 203]"
12451,"[3, 32, 144, 203]"
2816,"[3, 32, 144, 203]"
27562,"[3, 32, 144, 203]"
25761,"[3, 32, 144, 203]"
8215,"[3, 32, 144, 203]"
23311,"[3, 32, 141, 213]"
742,"[3, 32, 144, 202]"
15295,"[3, 32, 144, 203]"
2472,"[3, 32, 144, 203]"
23378,"[3, 32, 144, 203]"
20281,"[3, 32, 144, 203]"
24346,"[3, 32, 144, 203]"
8648,"[3, 32, 144, 203]"
24530,"[3, 32, 144, 203]"
1223,"[3, 32, 144, 203]"
14225,"[3, 32, 144, 203]"
19622,"[3, 32, 144, 203]"
3745,"[3, 71, 86, 178]"
19900,"[3, 71, 86, 178]"
14254,"[3, 71, 86, 178]"
22497,"[3, 71, 86, 178]"
12574,"[3, 71, 86, 178]"
14914,"[3, 71, 86, 178]"
12554,"[3, 71, 86, 178]"
9448,"[3, 71, 86, 178]"
11889,"[3, 71, 86, 178]"
7030,"[3, 71, 86, 178]"
13345,"[3, 32, 37, 220]"
4031,"[3, 32, 37, 220]"
17399,"[3, 32, 37, 220]"
22162,"[3, 32, 37, 220]"
10723,"[3, 32, 37, 220]"
14186,"[3, 32, 37, 220]"
4278,"[3, 32, 144, 202]"
12376,"[3, 32, 144, 202]"
24418,"[3, 32, 144, 202]"
19540,"[3, 32, 144, 202]"
3730,"[3, 32, 144, 202]"
23434,"[3, 32, 144, 202]"
17086,"[3, 32, 144, 202]"
19094,"[3, 32, 144, 202]"
5359,"[3, 32, 144, 202]"
18345,"[3, 32, 144, 202]"
14395,"[3, 32, 144, 1676]"
4955,"[3, 32, 144, 1676]"
27154,"[3, 32, 144, 1676]"
21272,"[3, 32, 144, 1676]"
10929,"[3, 32, 144, 1676]"
9517,"[3, 32, 144, 1676]"
25507,"[3, 32, 144, 1676]"
9495,"[3, 32, 144, 1676]"
15133,"[3, 32, 144, 1676]"
12690,"[3, 32, 144, 1676]"
14527,"[3, 32, 144, 203]"
24635,"[3, 32, 144, 203]"
11454,"[3, 32, 144, 205]"
17798,"[3, 32, 144, 203]"
13629,"[3, 32, 144, 203]"
23066,"[3, 32, 144, 206]"
25571,"[3, 32, 144, 203]"
9787,"[3, 32, 144, 206]"
4532,"[3, 32, 144, 203]"
20649,"[3, 32, 144, 203]"
18375,"[3, 32, 144, 202]"
4565,"[3, 32, 144, 202]"
6867,"[3, 32, 144, 202]"
14519,"[3, 32, 144, 202]"
8442,"[3, 32, 144, 202]"
20608,"[3, 32, 144, 202]"
13140,"[3, 32, 144, 202]"
19959,"[3, 32, 144, 202]"
12871,"[3, 32, 144, 202]"
23563,"[3, 32, 144, 202]"
16911,"[3, 32, 141, 213]"
22399,"[3, 32, 141, 213]"
26494,"[3, 32, 141, 213]"
14997,"[3, 32, 141, 213]"
15075,"[3, 32, 141, 213]"
11285,"[3, 32, 141, 213]"
3299,"[3, 32, 141, 213]"
10155,"[3, 32, 141, 213]"
27520,"[3, 32, 141, 213]"
15603,"[3, 32, 141, 213]"
1748,"[3, 32, 42, 211]"
6625,"[3, 32, 42, 211]"
22045,"[3, 32, 42, 211]"
10398,"[3, 32, 42, 211]"
12829,"[3, 32, 42, 211]"
24566,"[3, 32, 42, 211]"
13958,"[3, 32, 42, 211]"
13156,"[3, 32, 42, 211]"
16037,"[3, 32, 42, 211]"
3471,"[3, 32, 42, 211]"
15834,"[3, 32, 144, 202]"
516,"[3, 32, 144, 202]"
23310,"[3, 32, 144, 202]"
19933,"[3, 32, 144, 202]"
972,"[3, 32, 144, 202]"
2116,"[3, 32, 144, 202]"
10096,"[3, 32, 144, 202]"
6102,"[3, 32, 144, 202]"
9762,"[3, 32, 144, 202]"
12424,"[3, 32, 144, 202]"
11951,"[3, 32, 144, 202]"
4129,"[3, 32, 144, 202]"
22270,"[3, 32, 144, 202]"
20748,"[3, 32, 144, 202]"
20448,"[3, 32, 144, 202]"
18932,"[3, 32, 144, 202]"
25510,"[3, 32, 144, 202]"
16249,"[3, 32, 144, 202]"
8411,"[3, 32, 144, 202]"
9373,"[3, 32, 144, 202]"
26422,"[3, 32, 144, 202]"
2842,"[3, 32, 144, 202]"
4191,"[3, 32, 144, 202]"
17746,"[3, 32, 144, 202]"
2918,"[3, 32, 144, 202]"
1567,"[3, 32, 144, 202]"
21767,"[3, 32, 144, 202]"
8709,"[3, 32, 144, 202]"
14288,"[3, 32, 144, 202]"
11509,"[3, 32, 144, 202]"
4521,"[3, 32, 144, 202]"
14805,"[3, 32, 144, 202]"
25115,"[3, 32, 144, 202]"
19573,"[3, 32, 144, 202]"
22715,"[3, 32, 144, 202]"
14029,"[3, 32, 144, 202]"
3366,"[3, 32, 144, 202]"
27261,"[3, 32, 144, 202]"
24548,"[3, 32, 144, 202]"
637,"[3, 32, 144, 202]"
16555,"[3, 32, 144, 202]"
8448,"[3, 32, 144, 202]"
10518,"[3, 32, 144, 202]"
3639,"[3, 32, 144, 202]"
8348,"[3, 32, 144, 202]"
5368,"[3, 32, 144, 202]"
4920,"[3, 32, 144, 202]"
470,"[3, 32, 144, 202]"
8343,"[3, 32, 37, 220]"
18139,"[3, 32, 37, 220]"
3368,"[3, 32, 37, 220]"
25187,"[3, 32, 37, 220]"
5204,"[3, 32, 37, 220]"
8678,"[3, 32, 37, 220]"
3525,"[3, 32, 37, 220]"
19164,"[3, 32, 37, 220]"
26300,"[3, 32, 37, 220]"
19364,"[3, 32, 144, 203]"
25632,"[3, 32, 144, 203]"
10250,"[3, 32, 144, 203]"
26085,"[3, 32, 144, 203]"
5192,"[3, 32, 144, 203]"
14634,"[3, 32, 144, 203]"
11371,"[3, 32, 144, 203]"
4506,"[3, 32, 144, 203]"
20507,"[3, 32, 144, 203]"
19209,"[3, 32, 144, 203]"
25591,"[3, 32, 144, 203]"
10257,"[3, 32, 144, 203]"
6774,"[3, 32, 144, 203]"
24940,"[3, 32, 144, 203]"
10317,"[3, 32, 144, 203]"
1132,"[3, 32, 144, 203]"
20760,"[3, 32, 144, 203]"
24075,"[3, 32, 144, 203]"
3922,"[3, 32, 41, 331]"
24617,"[3, 32, 41, 331]"
26135,"[3, 32, 41, 331]"
1669,"[3, 32, 41, 331]"
3552,"[3, 32, 41, 331]"
2386,"[3, 32, 41, 331]"
12367,"[3, 32, 41, 331]"
23085,"[3, 32, 41, 331]"
9610,"[3, 32, 41, 331]"
21622,"[3, 32, 41, 331]"
15678,"[3, 32, 41, 331]"
8208,"[3, 32, 41, 331]"
16643,"[3, 32, 41, 331]"
6171,"[3, 32, 41, 331]"
5553,"[3, 32, 41, 331]"
8752,"[3, 32, 41, 331]"
10740,"[3, 32, 41, 331]"
1570,"[3, 32, 41, 331]"
4698,"[3, 32, 41, 331]"
10109,"[3, 32, 45, 243]"
26567,"[3, 32, 41, 331]"
9889,"[3, 32, 41, 331]"
7857,"[3, 32, 41, 331]"
13962,"[3, 32, 41, 331]"
17081,"[3, 32, 41, 331]"
24665,"[3, 32, 41, 331]"
25691,"[3, 32, 41, 331]"
8503,"[3, 32, 41, 331]"
19932,"[3, 32, 41, 331]"
23761,"[3, 32, 144, 204]"
24364,"[3, 32, 144, 204]"
2552,"[3, 32, 144, 204]"
7282,"[3, 32, 144, 202]"
9338,"[3, 32, 144, 202]"
18073,"[3, 32, 41, 331]"
1897,"[3, 32, 144, 204]"
11165,"[3, 32, 144, 204]"
20983,"[3, 32, 144, 204]"
11533,"[3, 32, 144, 204]"
3095,"[3, 32, 144, 204]"
13671,"[3, 32, 144, 204]"
25132,"[3, 32, 144, 204]"
1370,"[3, 32, 144, 204]"
14010,"[3, 32, 144, 204]"
2304,"[3, 32, 144, 204]"
22453,"[3, 32, 144, 204]"
10452,"[3, 32, 144, 204]"
11866,"[3, 32, 144, 204]"
27361,"[3, 32, 144, 204]"
26454,"[3, 32, 144, 204]"
13756,"[3, 32, 144, 204]"
20487,"[3, 32, 144, 204]"
3473,"[3, 32, 144, 204]"
2197,"[3, 32, 144, 204]"
4536,"[3, 32, 144, 204]"
8248,"[3, 32, 144, 204]"
21875,"[3, 32, 144, 204]"
4910,"[3, 32, 144, 204]"
26758,"[3, 32, 144, 204]"
13831,"[3, 32, 144, 204]"
23758,"[3, 32, 144, 204]"
3031,"[3, 32, 144, 204]"
24347,"[3, 32, 144, 204]"
6723,"[3, 32, 144, 204]"
851,"[3, 32, 144, 204]"
5119,"[3, 32, 144, 204]"
8034,"[3, 32, 144, 204]"
22484,"[3, 32, 144, 204]"
13674,"[3, 32, 144, 204]"
21215,"[3, 32, 144, 203]"
23752,"[3, 32, 144, 203]"
27559,"[3, 32, 144, 203]"
25786,"[3, 32, 144, 203]"
19395,"[3, 32, 144, 203]"
7287,"[3, 32, 144, 203]"
5147,"[3, 32, 144, 203]"
17048,"[3, 32, 144, 203]"
3303,"[3, 32, 144, 203]"
22896,"[3, 32, 144, 203]"
2468,"[3, 32, 144, 202]"
20295,"[3, 32, 144, 207]"
14433,"[3, 32, 144, 204]"
11477,"[3, 32, 144, 204]"
15347,"[3, 32, 33, 144]"
842,"[3, 32, 144, 207]"
19586,"[3, 32, 144, 204]"
18715,"[3, 32, 144, 204]"
25058,"[3, 32, 144, 202]"
1538,"[3, 32, 144, 207]"
16272,"[3, 32, 144, 208]"
5915,"[3, 32, 144, 208]"
3144,"[3, 32, 144, 208]"
16754,"[3, 32, 144, 208]"
25259,"[3, 32, 144, 208]"
9674,"[3, 32, 144, 208]"
1948,"[3, 32, 144, 208]"
13385,"[3, 32, 144, 208]"
16855,"[3, 32, 144, 208]"
21429,"[3, 32, 144, 208]"
27545,"[3, 32, 144, 203]"
18317,"[3, 32, 144, 203]"
10566,"[3, 32, 144, 203]"
11599,"[3, 32, 144, 203]"
21510,"[3, 32, 144, 203]"
5656,"[3, 32, 144, 203]"
12638,"[3, 32, 144, 204]"
3875,"[3, 32, 144, 204]"
22299,"[3, 32, 144, 204]"
10354,"[3, 32, 144, 204]"
1776,"[3, 32, 37, 219]"
18621,"[3, 32, 37, 221]"
11001,"[3, 32, 37, 220]"
21398,"[3, 32, 37, 219]"
10097,"[3, 32, 37, 219, 220]"
26013,"[3, 32, 37, 221]"
7297,"[3, 32, 37, 220]"
18203,"[3, 32, 37, 219]"
9173,"[3, 32, 37, 220]"
13527,"[3, 32, 37, 221]"
14532,"[3, 32, 33, 144]"
10796,"[3, 32, 33, 144]"
19028,"[3, 32, 33, 144]"
14379,"[3, 32, 33, 144]"
1780,"[3, 32, 33, 144]"
22454,"[3, 32, 33, 144]"
19016,"[3, 32, 33, 144]"
2124,"[3, 32, 33, 144]"
19189,"[3, 32, 33, 144]"
23856,"[3, 32, 33, 144]"
2624,"[3, 32, 33, 144]"
21632,"[3, 32, 144, 206]"
14950,"[3, 32, 144, 204]"
16516,"[3, 71, 98, 197]"
25645,"[3, 32, 144, 206]"
25402,"[3, 32, 45, 243]"
22333,"[3, 71, 98, 195]"
26030,"[3, 32, 144, 204]"
2685,"[3, 32, 144, 206]"
9821,"[3, 71, 86, 178]"
2292,"[3, 32, 144, 206]"
14789,"[3, 32, 141, 216]"
13203,"[3, 32, 141, 213]"
24767,"[3, 32, 141, 213]"
12055,"[3, 32, 141, 213]"
3013,"[3, 32, 141, 213]"
17768,"[3, 32, 141, 213]"
8642,"[3, 32, 141, 213]"
27307,"[3, 32, 141, 213]"
25556,"[3, 32, 141, 213]"
13137,"[3, 32, 141, 213]"
23317,"[3, 32, 144, 203]"
25301,"[3, 32, 144, 205]"
16821,"[3, 32, 144, 203]"
24598,"[3, 32, 144, 203]"
24992,"[3, 32, 144, 203]"
26658,"[3, 32, 144, 203]"
9460,"[3, 32, 144, 203]"
5902,"[3, 32, 144, 203]"
17543,"[3, 32, 144, 203]"
16384,"[3, 32, 144, 203]"
26458,"[3, 32, 144, 206]"
225,"[3, 32, 144, 206]"
17312,"[3, 32, 144, 205]"
19405,"[3, 32, 144, 206]"
15130,"[3, 32, 144, 206]"
18575,"[3, 32, 144, 206]"
19521,"[3, 32, 144, 205]"
25881,"[3, 32, 144, 206]"
16407,"[3, 32, 144, 205]"
6307,"[3, 32, 144, 206]"
18165,"[3, 32, 144, 205, 206]"
11262,"[3, 32, 144, 204]"
1965,"[3, 32, 144, 204]"
17263,"[3, 32, 144, 203, 204]"
12014,"[3, 32, 144, 203]"
14598,"[3, 32, 144, 205, 206]"
7083,"[3, 32, 144, 205, 206]"
3243,"[3, 32, 144, 205, 206]"
8192,"[3, 32, 144, 205, 206]"
12747,"[3, 32, 144, 203]"
15273,"[3, 32, 141, 213]"
4035,"[3, 32, 141, 216]"
6009,"[3, 32, 141, 213]"
19608,"[3, 32, 141, 213]"
9277,"[3, 32, 141, 213]"
22845,"[3, 32, 141, 213]"
1933,"[3, 32, 141, 213]"
10955,"[3, 32, 141, 213]"
8940,"[3, 32, 141, 213]"
7044,"[3, 32, 141, 213]"
21594,"[3, 32, 144, 203]"
18334,"[3, 32, 144, 203]"
26577,"[3, 32, 144, 203]"
14118,"[3, 32, 144, 203]"
10789,"[3, 32, 144, 203]"
14238,"[3, 32, 144, 203]"
24759,"[3, 32, 144, 203]"
27301,"[3, 32, 144, 203]"
12681,"[3, 32, 144, 203]"
2966,"[3, 32, 144, 203]"
20575,"[3, 32, 144, 203]"
24541,"[3, 32, 144, 203]"
16757,"[3, 32, 144, 203]"
5031,"[3, 32, 144, 203]"
1838,"[3, 32, 144, 203]"
4544,"[3, 32, 144, 203]"
14362,"[3, 32, 144, 203]"
4638,"[3, 32, 144, 203]"
24318,"[3, 32, 144, 203]"
24652,"[3, 32, 144, 203]"
22999,"[3, 32, 144, 204]"
25820,"[3, 32, 144, 204]"
21983,"[3, 32, 144, 204]"
17611,"[3, 32, 144, 204]"
28,"[3, 32, 144, 204]"
6817,"[3, 32, 144, 204]"
8312,"[3, 32, 144, 204]"
9455,"[3, 32, 144, 204]"
6265,"[3, 32, 144, 204]"
26083,"[3, 32, 144, 204]"
24041,"[3, 32, 144, 204]"
16382,"[3, 32, 144, 204]"
23913,"[3, 32, 144, 204]"
24502,"[3, 32, 144, 204]"
25477,"[3, 32, 144, 204]"
17277,"[3, 32, 144, 204]"
18485,"[3, 32, 144, 204]"
20915,"[3, 32, 144, 204]"
16648,"[3, 32, 144, 204]"
23100,"[3, 32, 144, 204]"
25768,"[3, 32, 144, 200]"
9380,"[3, 32, 144, 200]"
11675,"[3, 32, 144, 200]"
17013,"[3, 32, 144, 200]"
10728,"[3, 32, 144, 200]"
7427,"[3, 32, 144, 200]"
18892,"[3, 32, 144, 200]"
12862,"[3, 32, 144, 200]"
18913,"[3, 32, 144, 200]"
763,"[3, 32, 144, 200]"
14190,"[3, 32, 144, 200]"
14441,"[3, 32, 144, 200]"
18928,"[3, 32, 144, 200]"
26361,"[3, 32, 144, 200]"
23173,"[3, 32, 144, 200]"
17545,"[3, 32, 144, 200]"
13651,"[3, 32, 144, 200]"
24398,"[3, 32, 144, 200]"
5157,"[3, 32, 144, 200]"
1031,"[3, 32, 144, 200]"
4023,"[3, 32, 144, 200]"
13190,"[3, 32, 144, 200]"
23748,"[3, 32, 144, 203]"
22392,"[3, 32, 144, 203]"
17458,"[3, 32, 144, 203]"
14713,"[3, 32, 144, 203]"
14515,"[3, 32, 144, 203]"
19640,"[3, 32, 144, 203]"
19203,"[3, 32, 144, 203]"
1992,"[3, 32, 144, 203]"
19466,"[3, 32, 144, 203]"
12045,"[3, 32, 144, 203]"
17010,"[3, 32, 144, 203]"
27006,"[3, 32, 144, 203]"
3447,"[3, 32, 144, 203]"
8906,"[3, 71, 176, 177]"
17569,"[3, 71, 176, 177]"
21925,"[3, 49, 61, 173]"
11647,"[3, 71, 176, 177]"
25489,"[3, 49, 61, 173]"
25161,"[3, 71, 84, 174]"
21193,"[3, 71, 84, 174]"
25679,"[3, 71, 176, 177]"
6113,"[3, 71, 88, 174]"
1680,"[3, 71, 84, 174]"
16381,"[3, 32, 144, 200]"
2782,"[3, 32, 144, 200]"
733,"[3, 32, 144, 200]"
15241,"[3, 32, 144, 200]"
25150,"[3, 32, 144, 200]"
13737,"[3, 32, 144, 202]"
25171,"[3, 32, 144, 202]"
25361,"[3, 32, 144, 202]"
23651,"[3, 32, 144, 202]"
19872,"[3, 32, 144, 202]"
10276,"[3, 32, 144, 203, 204]"
18077,"[3, 32, 144, 203, 204]"
1741,"[3, 32, 144, 203, 204]"
11306,"[3, 32, 144, 203]"
9758,"[3, 32, 144, 203, 204]"
12598,"[3, 32, 144, 203]"
7357,"[3, 32, 144, 203]"
7967,"[3, 32, 144, 203, 204]"
447,"[3, 32, 144, 204]"
24070,"[3, 32, 36, 223]"
7953,"[3, 32, 39, 230]"
27555,"[3, 32, 33, 144]"
21072,"[3, 32, 33, 144]"
21021,"[3, 32, 33, 144]"
26615,"[3, 32, 33, 144]"
10474,"[3, 32, 33, 144]"
24204,"[3, 32, 33, 144]"
1112,"[3, 32, 33, 144]"
15562,"[3, 32, 33, 144]"
5044,"[3, 32, 33, 144]"
3376,"[3, 32, 42, 210]"
15663,"[3, 32, 42, 210]"
9422,"[3, 32, 42, 211]"
12820,"[3, 32, 42, 211]"
8122,"[3, 32, 42, 212]"
13701,"[3, 32, 42, 212]"
14968,"[3, 32, 42, 212]"
8114,"[3, 32, 42, 211, 212]"
9896,"[3, 49, 67, 156]"
16608,"[3, 101, 102, 338]"
22987,"[3, 32, 39, 225]"
9196,"[3, 32, 39, 226]"
8123,"[3, 32, 39, 230]"
8561,"[3, 32, 39, 225]"
24999,"[3, 32, 39, 225]"
22939,"[3, 32, 39, 227]"
8843,"[3, 32, 39, 229]"
2432,"[3, 32, 39, 228]"
19692,"[3, 32, 39, 228]"
3187,"[3, 32, 38, 237]"
2015,"[3, 49, 62, 70]"
8380,"[3, 49, 62, 70]"
25094,"[3, 49, 67, 156]"
25038,"[3, 49, 62, 70]"
20257,"[3, 49, 62, 252]"
2715,"[3, 49, 64, 154]"
16877,"[3, 49, 64, 154]"
16091,"[3, 49, 61, 171]"
